"bill_id","session_id","bill_number","status","status_desc","status_date","title","description","committee_id","committee","last_action_date","last_action","url","state_link"
1678116,2002,"HB0435",4,"Passed","5/17/2023","AN ACT to amend Tennessee Code Annotated, Title 49, Chapter 50, Part 10, relative to deaf mentor programs.","As enacted, establishes a deaf mentor and parent advisor program to assist families in implementing bilingual and bicultural home-based programming for young children who are deaf, hard of hearing, or deaf-blind at the Tennessee Schools for the Deaf and the West Tennessee School for the Deaf. - Amends TCA Title 49, Chapter 50, Part 10.",0,"","5/17/2023","Comp. became Pub. Ch. 327","https://legiscan.com/TN/bill/HB0435/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB0435&ga=113"
1678119,2002,"SB0414",4,"Passed","5/24/2023","AN ACT to amend Tennessee Code Annotated, Title 8 and Title 49, relative to K-12 education.","As enacted, restores the requirement that a retired member's new employer pay to TCRS during each period of reemployment the greater of a payment equal to the amount the employer would have contributed to the retirement system had the retired member been a member of the retirement system during the period of reemployment; or an amount equal to 5 percent of the retired member's pay rate for reemployment in a position covered by the retirement system without the loss or suspension of the retired member's TCRS benefits. - Amends TCA Title 8 and Title 49.",0,"","5/24/2023","Effective date(s) 05/11/2023","https://legiscan.com/TN/bill/SB0414/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0414&ga=113"
1678169,2002,"HB0437",4,"Passed","5/17/2023","AN ACT to amend Tennessee Code Annotated, Title 49, relative to retention.","As enacted, revises various provisions of present law pertaining to the promotion of students from third grade. - Amends TCA Title 49.",0,"","5/17/2023","Comp. became Pub. Ch. 338","https://legiscan.com/TN/bill/HB0437/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB0437&ga=113"
1678200,2002,"HB0431",4,"Passed","5/24/2023","AN ACT to amend Tennessee Code Annotated, Title 4; Title 42 and Title 67, relative to aviation.","As enacted, changes the present law that imposes and remits a tax on a person's purchase, use, consumption, or storage of aviation fuel that is used in the operation of an aircraft of a certificated or licensed air carrier with a transportation hub within this state. - Amends TCA Title 4; Title 42 and Title 67.",0,"","5/24/2023","Comp. became Pub. Ch. 455","https://legiscan.com/TN/bill/HB0431/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB0431&ga=113"
1678210,2002,"HB0418",4,"Passed","4/18/2023","AN ACT to amend Tennessee Code Annotated, Title 17, Chapter 2, Part 1, relative to special judges.","As enacted, removes provisions that allow parties in certain civil cases to agree to employ a retired or former judge to hear the case and provide for the process and manner of trial. - Amends TCA Title 17, Chapter 2, Part 1.",0,"","4/18/2023","Comp. became Pub. Ch. 118","https://legiscan.com/TN/bill/HB0418/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB0418&ga=113"
1678217,2002,"SB0420",4,"Passed","5/3/2023","AN ACT to amend Tennessee Code Annotated, Title 4, Chapter 1, Part 3, relative to state symbols.","As enacted, requests the governor to submit a new design of the great seal of the state of Tennessee by July 1, 2025, that incorporates the language ""In God We Trust."" - Amends TCA Title 4, Chapter 1, Part 3.",0,"","5/3/2023","Effective date(s) 04/28/2023","https://legiscan.com/TN/bill/SB0420/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0420&ga=113"
1678222,2002,"SB0397",4,"Passed","5/3/2023","AN ACT to amend Tennessee Code Annotated, Title 58, Chapter 2 and Title 67, Chapter 5, relative to property assessment.","As enacted, makes various changes to law relative to emergency response, including requiring certain information be provided to the assessor of property. - Amends TCA Title 58, Chapter 2 and Title 67, Chapter 5.",0,"","5/3/2023","Effective date(s) 04/28/2023","https://legiscan.com/TN/bill/SB0397/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0397&ga=113"
1678235,2002,"SB0402",4,"Passed","4/18/2023","AN ACT to amend Tennessee Code Annotated, Title 55, Chapter 21, relative to certified statements of disability.","As enacted, authorizes licensed physical therapists to issue certified statements of disability in same manner as physicians for a person's application for a disabled registration plate, decal, or placard. - Amends TCA Title 55, Chapter 21.",0,"","4/18/2023","Effective date(s) 03/31/2023","https://legiscan.com/TN/bill/SB0402/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0402&ga=113"
1678385,2002,"HB0444",4,"Passed","4/18/2023","AN ACT to amend Tennessee Code Annotated, Title 57, relative to alcoholic beverages.","As enacted, authorizes the city of Moscow and other municipalities with a population between 570 and 699 persons that employ a full-time police department to hold a referendum on the question of whether to authorize package stores and liquor-by-the-drink in their respective jurisdictions. - Amends TCA Title 57.",0,"","4/18/2023","Comp. became Pub. Ch. 109","https://legiscan.com/TN/bill/HB0444/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB0444&ga=113"
1678428,2002,"SB0434",4,"Passed","6/20/2023","AN ACT to amend Tennessee Code Annotated, Section 55-9-202, relative to mufflers.","As enacted, clarifies that excessive or unusual noise or annoying smoke can be used to determine whether a muffler is in good working order and in constant operation as required by law; exempts farm tractors or implements of husbandry from this law; adds a defense to prosecution if certain evidence is provided. - Amends TCA Section 55-9-202.",0,"","6/20/2023","Effective date(s) 07/01/2023","https://legiscan.com/TN/bill/SB0434/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0434&ga=113"
1678471,2002,"SB0436",4,"Passed","5/24/2023","AN ACT to amend Tennessee Code Annotated, Title 8, Chapter 34; Title 8, Chapter 35; Title 8, Chapter 36 and Title 8, Chapter 37, relative to retirement benefits.","As enacted, makes revisions to present law relative to retirement benefits of certain members of the general assembly and their beneficiaries. - Amends TCA Title 8, Chapter 34; Title 8, Chapter 35; Title 8, Chapter 36 and Title 8, Chapter 37.",0,"","5/24/2023","Comp. became Pub. Ch. 407","https://legiscan.com/TN/bill/SB0436/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0436&ga=113"
1678491,2002,"HB0445",4,"Passed","5/3/2023","AN ACT to amend Tennessee Code Annotated, Title 10, Chapter 7, Part 5; Title 38 and Title 55, relative to the use of surveillance cameras on interstate highways and state rights of ways.","As enacted, removes the condition that the department of transportation first authorize the installation of surveillance cameras on interstates and state highways before such cameras may be operated by law enforcement agencies; authorizes the operation of surveillance cameras by law enforcement agencies on such highways under certain circumstances. - Amends TCA Title 10, Chapter 7, Part 5; Title 38 and Title 55.",0,"","5/3/2023","Comp. became Pub. Ch. 193","https://legiscan.com/TN/bill/HB0445/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB0445&ga=113"
1678700,2002,"SB0435",4,"Passed","5/3/2023","AN ACT to amend Tennessee Code Annotated, Title 39 and Title 40, relative to criminal offenses.","As enacted, increases the classification for voluntary manslaughter from a Class C felony to a Class B felony. - Amends TCA Title 39 and Title 40.",0,"","5/3/2023","Comp. became Pub. Ch. 308","https://legiscan.com/TN/bill/SB0435/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0435&ga=113"
1678720,2002,"HB0447",4,"Passed","5/3/2023","AN ACT to amend Tennessee Code Annotated, Title 11, Chapter 13; Title 64, Chapter 1, Part 6 and Title 68, Chapter 211, relative to scenic rivers.","As enacted, designates a segment of the Duck River in Maury County as a Class II scenic river; requires permitting of certain water resource projects in Class II scenic river areas, subject to rules promulgated by the commissioner of environment and conservation. - Amends TCA Title 11, Chapter 13; Title 64, Chapter 1, Part 6 and Title 68, Chapter 211.",0,"","5/3/2023","Comp. became Pub. Ch. 195","https://legiscan.com/TN/bill/HB0447/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB0447&ga=113"
1679353,2002,"SB0451",4,"Passed","5/3/2023","AN ACT to amend Tennessee Code Annotated, Title 8; Title 39; Title 44 and Title 62, Chapter 7, Part 1, relative to service animals.","As enacted, authorizes an employee of a public accommodation to ask for certain information about a dog guide in training; specifies that an individual utilizing a service animal or training a service animal in training is liable for damages to the same extent that an individual whose pet causes damages to a public accommodation is; makes other related changes to service animals and service animals in training. - Amends TCA Title 8; Title 39; Title 44 and Title 62, Chapter 7, Part 1.",0,"","5/3/2023","Effective date(s) 07/01/2023","https://legiscan.com/TN/bill/SB0451/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0451&ga=113"
1679385,2002,"SB0450",4,"Passed","4/18/2023","AN ACT to amend Tennessee Code Annotated, Title 39; Title 62, Chapter 38, Part 2 and Title 62, Chapter 38, Part 3, relative to tattoo and body piercing paraphernalia.","As enacted, prohibits the sale or distribution of tattoo and body piercing paraphernalia to minors. - Amends TCA Title 39; Title 62, Chapter 38, Part 2 and Title 62, Chapter 38, Part 3.",0,"","4/18/2023","Effective date(s) 07/01/2023","https://legiscan.com/TN/bill/SB0450/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0450&ga=113"
1679396,2002,"SB0439",4,"Passed","5/3/2023","AN ACT to amend Tennessee Code Annotated, Title 10, Chapter 7, Part 5; Title 38 and Title 55, relative to the use of surveillance cameras on interstate highways and state rights of ways.","As enacted, removes the condition that the department of transportation first authorize the installation of surveillance cameras on interstates and state highways before such cameras may be operated by law enforcement agencies; authorizes the operation of surveillance cameras by law enforcement agencies on such highways under certain circumstances. - Amends TCA Title 10, Chapter 7, Part 5; Title 38 and Title 55.",0,"","5/3/2023","Effective date(s) 07/01/2023","https://legiscan.com/TN/bill/SB0439/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0439&ga=113"
1679467,2002,"HB0452",4,"Passed","5/3/2023","AN ACT to amend Tennessee Code Annotated, Title 41, relative to persons convicted of a criminal offense.","As enacted, requires a prisoner of a county workhouse or jail who is released from custody on work release or otherwise allowed to leave the grounds of the county workhouse or jail for employment or to perform work in the community, whether paid or unpaid, to use an electronic monitoring device at all times when the prisoner is not on the grounds of the county workhouse or jail; requires the employer or person utilizing the prisoner for work to pay the costs of the electronic monitoring device. - Amends TCA Title 41.",0,"","5/3/2023","Effective date(s) 04/28/2023","https://legiscan.com/TN/bill/HB0452/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB0452&ga=113"
1679479,2002,"SB0454",4,"Passed","4/18/2023","AN ACT to amend Tennessee Code Annotated, Title 4; Title 8 and Title 56, relative to paid family leave.","As enacted, authorizes the issuance of an insurance policy that an employer may offer to an employee for the purpose of providing family leave benefits. - Amends TCA Title 4; Title 8 and Title 56.",0,"","4/18/2023","Effective date(s) 03/31/2023; 01/01/2024","https://legiscan.com/TN/bill/SB0454/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0454&ga=113"
1679522,2002,"SB0457",4,"Passed","5/18/2023","AN ACT to amend Tennessee Code Annotated, Title 68, Chapter 140, Part 3, relative to ground ambulance service providers.","As enacted, requires an annual training pay bonus supplement for eligible emergency medical services personnel in the amount of $800. - Amends TCA Title 68, Chapter 140, Part 3.",0,"","5/18/2023","Comp. became Pub. Ch. 372","https://legiscan.com/TN/bill/SB0457/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0457&ga=113"
1679531,2002,"SB0443",4,"Passed","4/25/2023","AN ACT to amend Tennessee Code Annotated, Title 49, relative to students.","As enacted, enacts the ""Access and Opportunity Act."" - Amends TCA Title 49.",0,"","4/25/2023","Effective date(s) 04/17/2023","https://legiscan.com/TN/bill/SB0443/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0443&ga=113"
1679550,2002,"SB0467",4,"Passed","5/3/2023","AN ACT to amend Tennessee Code Annotated, Title 39, Chapter 14; Title 40 and Title 65, Chapter 35, relative to destruction of property.","As enacted, revises the punishment for critical infrastructure vandalism. - Amends TCA Title 39, Chapter 14; Title 40 and Title 65, Chapter 35.",0,"","5/3/2023","Comp. became Pub. Ch. 302","https://legiscan.com/TN/bill/SB0467/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0467&ga=113"
1679558,2002,"SB0460",4,"Passed","5/24/2023","AN ACT to amend Tennessee Code Annotated, Title 56 and Title 71, relative to prior authorization.","As enacted, makes changes relative to the coverage of complex rehabilitation technology (CRT) by health insurance entities and managed care organizations. - Amends TCA Title 56 and Title 71.",0,"","5/24/2023","Effective date(s) 07/01/2023","https://legiscan.com/TN/bill/SB0460/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0460&ga=113"
1679571,2002,"SB0464",4,"Passed","5/3/2023","AN ACT to amend Tennessee Code Annotated, Title 11, Chapter 13; Title 64, Chapter 1, Part 6 and Title 68, Chapter 211, relative to scenic rivers.","As enacted, designates a segment of the Duck River in Maury County as a Class II scenic river; requires permitting of certain water resource projects in Class II scenic river areas, subject to rules promulgated by the commissioner of environment and conservation. - Amends TCA Title 11, Chapter 13; Title 64, Chapter 1, Part 6 and Title 68, Chapter 211.",0,"","5/3/2023","Effective date(s) 04/01/2023","https://legiscan.com/TN/bill/SB0464/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0464&ga=113"
1679592,2002,"SB0456",4,"Passed","3/28/2023","AN ACT to amend Tennessee Code Annotated, Title 7, Chapter 59, Part 3, relative to services.","As enacted, excludes streaming video content from the definition of ""cable service,"" and streaming content and direct-to-home satellite services from the definition of ""video service,"" for purposes of the Competitive Cable and Video Services Act. - Amends TCA Title 7, Chapter 59, Part 3.",0,"","3/28/2023","Comp. became Pub. Ch. 60","https://legiscan.com/TN/bill/SB0456/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0456&ga=113"
1679613,2002,"SB0466",4,"Passed","5/24/2023","AN ACT to amend Tennessee Code Annotated, Title 49, Chapter 6, relative to student pronouns.","As enacted, specifies that a teacher or other employee of a public school or LEA is not required to refer to a student using the student's preferred pronoun if the pronoun is not consistent with the student's biological sex; insulates a teacher or other employee of a public school or LEA from civil liability and adverse employment action for referring to a student using the pronoun that is consistent with the student's biological sex. - Amends TCA Title 49, Chapter 6.",0,"","5/24/2023","Effective date(s) 05/17/2023","https://legiscan.com/TN/bill/SB0466/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0466&ga=113"
1679621,2002,"SB0458",4,"Passed","5/24/2023","AN ACT to amend Tennessee Code Annotated, Title 4; Title 63; Title 68, Chapter 1, Part 1 and Title 68, Chapter 140, relative to health.","As enacted, requires certain health related boards to either render a decision on the application or inform the applicant of the need to appear before such board within 60 days from the date the respective board receives a completed application for licensure from either an initial applicant or an applicant who is licensed in another state or territory of the United States or in the District of Columbia. - Amends TCA Title 4; Title 63; Title 68, Chapter 1, Part 1 and Title 68, Chapter 140.",0,"","5/24/2023","Effective date(s) 05/11/2023","https://legiscan.com/TN/bill/SB0458/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0458&ga=113"
1679634,2002,"HB0450",4,"Passed","3/23/2023","AN ACT to amend Tennessee Code Annotated, Title 38, Chapter 6, Part 1 and Title 40, relative to the Tennessee bureau of investigation.","As enacted, allows a defendant or defendant's counsel, in addition to a judge or district attorney general, to request a certificate from the Tennessee bureau of investigation relative to a defendant's eligibility for pretrial diversion. - Amends TCA Title 38, Chapter 6, Part 1 and Title 40.",0,"","3/23/2023","Effective date(s) 03/14/2023","https://legiscan.com/TN/bill/HB0450/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB0450&ga=113"
1679642,2002,"SB0442",4,"Passed","5/3/2023","AN ACT to amend Tennessee Code Annotated, Title 39; Title 40 and Title 55, relative to restitution.","As enacted, enacts ""Dillard's Law,"" which allows the surviving parent or guardian of a child whose parent was a victim of vehicular homicide to convert a restitution order for child maintenance payments to a civil judgment at any time rather than following conclusion of the defendant's sentence. - Amends TCA Title 39; Title 40 and Title 55.",0,"","5/3/2023","Effective date(s) 07/01/2023","https://legiscan.com/TN/bill/SB0442/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0442&ga=113"
1679686,2002,"SB0447",4,"Passed","4/3/2024","AN ACT to amend Tennessee Code Annotated, Title 37, relative to the department of children's services.","As enacted, requires the commissioner to notify the committing court at least 15 days prior to the proposed discharge of a delinquent child who was committed to the custody of the department for an indefinite time. - Amends TCA Title 37.",0,"","4/3/2024","Comp. became Pub. Ch. 611","https://legiscan.com/TN/bill/SB0447/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0447&ga=113"
1679713,2002,"HB0448",4,"Passed","5/3/2023","AN ACT to amend Tennessee Code Annotated, Title 8, Chapter 44, Part 1, relative to public meetings.","As enacted, requires governmental entities to provide a period of public comment for public meetings; authorizes the governmental entities to place reasonable restrictions on the period for public comment. - Amends TCA Title 8, Chapter 44, Part 1.",0,"","5/3/2023","Effective date(s) 07/01/2023","https://legiscan.com/TN/bill/HB0448/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB0448&ga=113"
1679719,2002,"SB0449",4,"Passed","4/18/2023","AN ACT to amend Tennessee Code Annotated, Title 4; Title 8 and Title 58, relative to law enforcement.","As enacted, if the Tennessee highway patrol is assigned a protective detail, authorizes a Tennessee highway patrolman and an officer of a local law enforcement agency to utilize their respective agency's vehicle or emergency equipment for purposes of conducting the protective detail. - Amends TCA Title 4; Title 8 and Title 58.",0,"","4/18/2023","Comp. became Pub. Ch. 138","https://legiscan.com/TN/bill/SB0449/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0449&ga=113"
1679751,2002,"HB0512",4,"Passed","3/28/2023","AN ACT to amend Tennessee Code Annotated, Section 45-2-907, relative to safe deposit boxes.","As enacted, extends, from May 1 to November 1, the due date of the report delivered by a lessor of a safe deposit box to the state treasurer containing the name and address of the lessee and an inventory of the contents of the box; extends, from May 1 to November 1, the deadline by which contents of an abandoned safe deposit box may be claimed before the lessor is required to sell the contents. - Amends TCA Section 45-2-907.",0,"","3/28/2023","Comp. became Pub. Ch. 56","https://legiscan.com/TN/bill/HB0512/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB0512&ga=113"
1679753,2002,"HB0486",4,"Passed","3/28/2023","AN ACT to amend Tennessee Code Annotated, Title 2, Chapter 10, relative to campaign finance.","As enacted, requires political campaign committees to report contributions and expenditures for a local election to the registry of election finance rather than to the local county election commission; requires complaints on statements of local political campaign committees to be filed in the office of the registry of election finance rather than with the local district attorney. - Amends TCA Title 2, Chapter 10.",0,"","3/28/2023","Effective date(s) 07/01/2023","https://legiscan.com/TN/bill/HB0486/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB0486&ga=113"
1679766,2002,"SB0537",4,"Passed","5/3/2023","AN ACT to amend Tennessee Code Annotated, Title 36 and Title 37, relative to parental rights.","As enacted, adds to the grounds upon which initiation of termination of parental or guardianship rights may be based that the parent has been confined in a correctional or detention facility of any type, by order of the court as a result of one or more criminal acts, under a sentence of six or more years, and one or more other grounds in current law exists. - Amends TCA Title 36 and Title 37.",0,"","5/3/2023","Effective date(s) 07/01/2023","https://legiscan.com/TN/bill/SB0537/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0537&ga=113"
1679796,2002,"SB0549",4,"Passed","4/18/2023","AN ACT to amend Tennessee Code Annotated, Title 69, Chapter 9, Part 2 and Title 70, Chapter 1, Part 2, relative to the regulation of vessels.","As enacted, adds to qualifications for appointment to the commission that commissioners be well informed on boating operation, regulation, and safety. - Amends TCA Title 69, Chapter 9, Part 2 and Title 70, Chapter 1, Part 2.",0,"","4/18/2023","Effective date(s) 07/01/2023","https://legiscan.com/TN/bill/SB0549/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0549&ga=113"
1679801,2002,"SB0559",4,"Passed","5/24/2023","AN ACT to amend Tennessee Code Annotated, Title 27 and Title 29, relative to civil justice.","As enacted, states that property owners should expect that a permit application will be judged on the law in effect at the time of application; declares that the general assembly rejects the pending ordinance doctrine, as described by the Tennessee supreme court in its May 14, 2007, opinion in the case of Harding Academy v. Metropolitan Government of Nashville and Davidson County, as contrary to the public policy interests of property owners in this state. - Amends TCA Title 27 and Title 29.",0,"","5/24/2023","Effective date(s) 07/01/2023","https://legiscan.com/TN/bill/SB0559/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0559&ga=113"
1679820,2002,"HB0493",4,"Passed","5/19/2023","AN ACT to amend Tennessee Code Annotated, Title 71, Chapter 5, Part 10, relative to the nursing home assessment.","As enacted, extends the nursing home annual assessment fee to June 30, 2024. - Amends TCA Title 71, Chapter 5, Part 10.",0,"","5/19/2023","Effective date(s) 07/01/2023","https://legiscan.com/TN/bill/HB0493/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB0493&ga=113"
1679825,2002,"SB0526",4,"Passed","5/19/2023","AN ACT to amend Tennessee Code Annotated, Title 2 and Title 6, relative to local elections.","As enacted, prohibits members of local governing bodies to be elected through an election procedure that requires candidates to be nominated from a district and elected at large. - Amends TCA Title 2 and Title 6.",0,"","5/19/2023","Comp. became Pub. Ch. 391","https://legiscan.com/TN/bill/SB0526/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0526&ga=113"
1679830,2002,"HB0485",4,"Passed","5/24/2023","AN ACT to amend Tennessee Code Annotated, Section 55-8-199, relative to traffic safety.","As enacted, enacts the ""Eddie Conrad Act,"" which establishes the number of points to be charged to a person's driving record for violations of driving while using a wireless telecommunications device. - Amends TCA Section 55-8-199.",0,"","5/24/2023","Comp. became Pub. Ch. 428","https://legiscan.com/TN/bill/HB0485/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB0485&ga=113"
1679846,2002,"SB0478",4,"Passed","5/2/2023","AN ACT to amend Tennessee Code Annotated, Title 20; Title 30; Title 32 and Title 35, relative to the administration of estates.","As enacted, allows a copy of a will, portions of a will, or letters of administration to be sent to beneficiaries and residuary distributees by electronic mail in addition to first class mail or personal delivery. - Amends TCA Title 20; Title 30; Title 32 and Title 35.",0,"","5/2/2023","Comp. became Pub. Ch. 298","https://legiscan.com/TN/bill/SB0478/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0478&ga=113"
1679852,2002,"SB0496",4,"Passed","5/24/2023","AN ACT to amend Tennessee Code Annotated, Title 40 and Title 41, relative to sentence reduction credits.","As enacted, requires the superintendent or jail administrator to notify the department of corrections of the amount of sentence reduction credits for good institutional behavior that a convicted felon should receive for the felon's time incarcerated prior to imposition of sentence instead of the superintendent or jail administrator objecting to an award of credits at the rate of eight days for each month served. - Amends TCA Title 40 and Title 41.",0,"","5/24/2023","Effective date(s) 07/01/2023","https://legiscan.com/TN/bill/SB0496/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0496&ga=113"
1679855,2002,"HB0514",4,"Passed","5/3/2023","AN ACT to amend Tennessee Code Annotated, Title 4; Title 8; Title 38; Title 39; Title 40; Title 43; Title 50; Title 56; Title 63; Title 67; Title 68 and Title 71, relative to medical cannabis.","As enacted, revises law requiring the governor to appoint three members to the medical cannabis commission, such that at least one member must be a patient who has been diagnosed with a qualifying medical disease or condition and who can establish the diagnosis for purposes of appointment to and service on the commission with a valid letter of attestation. - Amends TCA Title 4; Title 8; Title 38; Title 39; Title 40; Title 43; Title 50; Title 56; Title 63; Title 67; Title 68 and Title 71.",0,"","5/3/2023","Comp. became Pub. Ch. 258","https://legiscan.com/TN/bill/HB0514/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB0514&ga=113"
1679863,2002,"HB0457",4,"Passed","5/19/2023","AN ACT to amend Tennessee Code Annotated, Title 49; Title 62, Chapter 50 and Title 68, relative to youth sports safety.","As enacted, makes changes concerning youth sports safety. - Amends TCA Title 49; Title 62, Chapter 50 and Title 68.",0,"","5/19/2023","Effective date(s) 07/01/2023","https://legiscan.com/TN/bill/HB0457/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB0457&ga=113"
1679869,2002,"SB0528",4,"Passed","5/3/2023","AN ACT to amend Tennessee Code Annotated, Title 36; Title 37 and Title 68, Chapter 3, Part 3, relative to children.","As enacted, makes various changes to adoption law. - Amends TCA Title 36; Title 37 and Title 68, Chapter 3, Part 3.",0,"","5/3/2023","Effective date(s) 04/28/2023","https://legiscan.com/TN/bill/SB0528/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0528&ga=113"
1679875,2002,"HB0483",4,"Passed","3/23/2023","AN ACT to amend Tennessee Code Annotated, Section 7-51-2102, relative to energy sources.","As enacted, prohibits political subdivisions from prohibiting, based on the type or source of energy to be delivered to an individual customer, the sale or installation of an appliance utilized for cooking, space heating, water heating, or another end use. - Amends TCA Section 7-51-2102.",0,"","3/23/2023","Comp. became Pub. Ch. 45","https://legiscan.com/TN/bill/HB0483/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB0483&ga=113"
1679895,2002,"SB0514",4,"Passed","3/28/2023","AN ACT to amend Tennessee Code Annotated, Title 8, Chapter 10 and Title 38, Chapter 8, relative to constables.","As enacted, requires a candidate for the office of constable to undergo a cognitive and psychological examination by a licensed psychologist to ensure the fitness of the candidate prior to running for office. - Amends TCA Title 8, Chapter 10 and Title 38, Chapter 8.",0,"","3/28/2023","Comp. became Pub. Ch. 65","https://legiscan.com/TN/bill/SB0514/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0514&ga=113"
1679923,2002,"HB0459",4,"Passed","5/3/2023","AN ACT to amend Tennessee Code Annotated, Title 49, Chapter 5, relative to individuals prohibited from employment with an educational entity.","As enacted, clarifies that public charter schools and the state board of education are prohibited from employing individuals found by the department of children's services to have committed an act of child abuse in the same manner as other educational entities; clarifies that the state board is prohibited from granting, reactivating, or restoring an educator license or temporary teaching permit for such individuals; adds the state board and public charter schools to the list of educational entities to which the department is required to make certain disclosures when one of its employees is alleged to have committed an act of child abuse. - Amends TCA Title 49, Chapter 5.",0,"","5/3/2023","Comp. became Pub. Ch. 222","https://legiscan.com/TN/bill/HB0459/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB0459&ga=113"
1679938,2002,"SB0560",4,"Passed","5/3/2023","AN ACT to amend Tennessee Code Annotated, Title 63 and Title 68, Chapter 11, relative to the employment of medical professionals.","As enacted, authorizes a hospital, or an affiliated entity of the hospital, to employ an emergency physician to treat patients at a satellite emergency department, or a physician to treat patients at a primary care clinic or urgent care clinic, which is located in this state, if certain conditions are met. - Amends TCA Title 63 and Title 68, Chapter 11.",0,"","5/3/2023","Effective date(s) 07/01/2023","https://legiscan.com/TN/bill/SB0560/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0560&ga=113"
1679941,2002,"HB0482",4,"Passed","5/3/2023","AN ACT to amend Tennessee Code Annotated, Title 39, Chapter 14; Title 40 and Title 65, Chapter 35, relative to destruction of property.","As enacted, revises the punishment for critical infrastructure vandalism. - Amends TCA Title 39, Chapter 14; Title 40 and Title 65, Chapter 35.",0,"","5/3/2023","Effective date(s) 07/01/2023","https://legiscan.com/TN/bill/HB0482/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB0482&ga=113"
