"","Post","Date","Url","Author","Full.Text"
"261","Billboard review","2024-04-24 20:58:47.0","http://twitter.com/HotDiggityDicks/statuses/1783239186381771180","HotDiggityDicks","@taylorswift13 @jasonlipshutz @billboard U rn https://t.co/sOZrkGV5X3"
"262","Billboard review","2024-04-24 20:29:40.0","http://twitter.com/spilledurguts/statuses/1783231857884029343","spilledurguts","WHAT A WHAT WHAT A WHAT??? https://t.co/PAaSnljKAz"
"263","Billboard review","2024-04-24 20:17:40.0","http://twitter.com/charli_xcx/statuses/1783228837553385838","charli_xcx","everyone’s hype for the sweat tour!"
"264","Billboard review","2024-04-24 20:01:06.0","http://twitter.com/Jenn_Jenn320/statuses/1783224668461432890","Jenn_Jenn320","@taylorswift13 @jasonlipshutz @billboard Your work of art is worth rushing for!"
"265","Billboard review","2024-04-24 19:50:50.0","http://twitter.com/crvstify/statuses/1783222086502101477","crvstify","@taylorswift13 @jasonlipshutz @billboard ily"
"266","Billboard review","2024-04-24 19:47:37.0","http://twitter.com/nelly_trussler/statuses/1783221275344638124","nelly_trussler","@taylorswift13 @jasonlipshutz @billboard Here we go https://t.co/S2E10xPMxZ"
"267","Billboard review","2024-04-24 19:21:29.0","http://twitter.com/ctmama2/statuses/1783214699053551814","ctmama2","@taylorswift13 @jasonlipshutz @billboard Triumphant was my word for it 🫶🏻🙌🏻"
"268","Billboard review","2024-04-24 18:07:35.0","http://twitter.com/sakiraleon34628/statuses/1783196100662603991","sakiraleon34628","@taylorswift13 @jasonlipshutz @billboard @everyone All viral Movie link click :https://t.co/jtXsfZQp5S"
"269","Billboard review","2024-04-24 17:51:35.0","http://twitter.com/brown147277/statuses/1783192074231374091","brown147277","@taylorswift13 @jasonlipshutz @billboard Colleges Are Now Offering Taylor Swift Courses?! https://t.co/Di3o23U5YO"
"270","Billboard review","2024-04-24 17:03:20.0","http://twitter.com/JakeBer90208851/statuses/1783179932044308542","JakeBer90208851","@taylorswift13 @jasonlipshutz @billboard Shit up"
"271","Billboard review","2024-04-24 15:27:43.0","http://twitter.com/DkVjLEO/statuses/1783155871926935640","DkVjLEO","@taylorswift13 @jasonlipshutz @billboard TayTay x Records NeverEnding🔥🔥🔥🔥🔥 #TaylorSwift https://t.co/ZKeeOsgh0P"
"272","Billboard review","2024-04-24 15:09:22.0","http://twitter.com/KiloSellz/statuses/1783151253888864444","KiloSellz","@taylorswift13 @jasonlipshutz @billboard Hot album."
"273","Billboard review","2024-04-24 14:32:15.0","http://twitter.com/folkloressss_/statuses/1783141910158455295","folkloressss_","@taylorswift13 @jasonlipshutz @billboard DRAG BITCHFORK MOTHER 🙏🙏"
"274","Billboard review","2024-04-24 13:36:57.0","http://twitter.com/alonsoisfaster/statuses/1783127995084845456","alonsoisfaster","@taylorswift13 @jasonlipshutz @billboard Ideas for your next song. What a crush? https://t.co/tjtUu0LQuH"
"275","Billboard review","2024-04-24 13:12:30.0","http://twitter.com/JOTUS66/statuses/1783121841265242262","JOTUS66","@taylorswift13 @jasonlipshutz @billboard What a hypocrite https://t.co/0g7wiOtaAI"
"276","Billboard review","2024-04-24 13:01:27.0","http://twitter.com/cstuktuk15187/statuses/1783119059221197089","cstuktuk15187","@taylorswift13 @jasonlipshutz @billboard new helpful ideas for charity thanks https://t.co/fHfmlYAxVu"
"277","Billboard review","2024-04-24 11:42:45.0","http://twitter.com/sashashefierce/statuses/1783099253566361884","sashashefierce","Stantwt releasing acclaim can be just as fraudulent as numbers 😂"
"278","Billboard review","2024-04-24 11:11:35.0","http://twitter.com/jm13_1989/statuses/1783091410151067695","jm13_1989","@taylorswift13 @jasonlipshutz @billboard 🤍 What a trash 🤍 fixed it for you queen"
"279","Billboard review","2024-04-24 11:07:41.0","http://twitter.com/alicia_potvin09/statuses/1783090431523176863","alicia_potvin09","@taylorswift13 @jasonlipshutz @billboard You are a rush, Taylor!! It’s amazing !!!"
"280","Billboard review","2024-04-24 10:49:01.0","http://twitter.com/Crismifer/statuses/1783085732124377477","Crismifer","@taylorswift13 @jasonlipshutz @billboard Greetings @taylorswift13"
"281","Billboard review","2024-04-24 10:21:49.0","http://twitter.com/randio3los/statuses/1783078888341442757","randio3los","I love poem. It's like the language I use for an exchange of what is unused, unseen, 🦇..."
"282","Billboard review","2024-04-24 09:44:30.0","http://twitter.com/Maxi202123/statuses/1783069495461810631","Maxi202123","@taylorswift13 @jasonlipshutz @billboard Love"
"283","Billboard review","2024-04-24 09:43:01.0","http://twitter.com/SithFrogKermit/statuses/1783069125083910392","SithFrogKermit","@taylorswift13 Follow the most epic frog in the universe?"
"284","Billboard review","2024-04-24 09:35:41.0","http://twitter.com/JasmineSums/statuses/1783067278688371099","JasmineSums","@taylorswift13 @jasonlipshutz @billboard The new album is so overrated change my mind 🙄"
"285","Billboard review","2024-04-24 09:28:11.0","http://twitter.com/jm13_1989/statuses/1783065388554805490","jm13_1989","yass queen you really won the idgaf war🥳🥳🥳"
"286","Billboard review","2024-04-24 08:56:08.0","http://twitter.com/valentimio/statuses/1783057324908658825","valentimio","The fact that she's actively looking and reading all the reviews and quoting them....."
"287","Billboard review","2024-04-24 08:55:32.0","http://twitter.com/REDishFEARLESS/statuses/1783057175381766620","REDishFEARLESS","@taylorswift13 @jasonlipshutz @billboard Drag bitchfork next"
"288","Billboard review","2024-04-24 08:11:48.0","http://twitter.com/veiconkrispi/statuses/1783046166000611569","veiconkrispi","what a que??? https://t.co/pqnxPP5Qg0"
"289","Billboard review","2024-04-24 07:50:42.0","http://twitter.com/spitencandles/statuses/1783040856297230835","spitencandles","these heart lyrics that she’s quoting with are genuinely so funny to me it’s giving idgaf ❤️"
"290","Billboard review","2024-04-24 07:47:54.0","http://twitter.com/PalmerAdkins8/statuses/1783040154946740528","PalmerAdkins8","@taylorswift13 @jasonlipshutz @billboard What a trash @taylorswift13"
"291","Billboard review","2024-04-24 07:20:06.0","http://twitter.com/CowboyFennix/statuses/1783033155554828357","CowboyFennix","@taylorswift13 @jasonlipshutz @billboard Anyway https://t.co/moSF8oDKEG"
"292","Billboard review","2024-04-24 07:09:46.0","http://twitter.com/musicforcarrss/statuses/1783030558735618476","musicforcarrss","sweat tour promo 😍😍😍😍"
"293","Billboard review","2024-04-24 06:54:41.0","http://twitter.com/NateBradley4321/statuses/1783026761921450113","NateBradley4321","@taylorswift13 @jasonlipshutz @billboard I love you dearly and there’s some real gems on your album but you know you can’t work with Jack again after this. Just look to Madonna for inspiration. She was always on the lookout for new underground producers and she stayed relevant longer than anybody."
"294","Billboard review","2024-04-24 06:33:28.0","http://twitter.com/MaseiraB/statuses/1783021419997073662","MaseiraB","@taylorswift13 @jasonlipshutz @billboard https://t.co/Ysr1D3fIZH Incredible NBA Top 50 Greatest Players Signed Jersey Display Michael Jordan JSA Only 1 left in stock - order soon https://t.co/iABWqSiqWe T206 Christy Mathewson HOF Portrait Piedmont 150 PSA 8.5 POP 1 NONE HIGHER"
"295","Billboard review","2024-04-24 06:26:55.0","http://twitter.com/dancetheprotag/statuses/1783019773741453441","dancetheprotag","Oh she’s still doing this… traaaashy behaviour"
"296","Billboard review","2024-04-24 06:06:19.0","http://twitter.com/JohnPhm42608085/statuses/1783014589086769625","JohnPhm42608085","#WeStandWithYouTaylor #RespectTaylorSwift"
"297","Billboard review","2024-04-24 06:04:52.0","http://twitter.com/goslee_aaron/statuses/1783014224651833802","goslee_aaron","@taylorswift13 @jasonlipshutz @billboard I need to forget."
"298","Billboard review","2024-04-24 06:00:10.0","http://twitter.com/TheActualJeremy/statuses/1783013041895866425","TheActualJeremy","@taylorswift13 @jasonlipshutz @billboard Yay"
"299","Billboard review","2024-04-24 05:45:37.0","http://twitter.com/pbvezxjnwu23052/statuses/1783009380553970064","pbvezxjnwu23052","@taylorswift13 @jasonlipshutz @billboard @Web3Go GoDIN"
"300","Billboard review","2024-04-24 05:45:29.0","http://twitter.com/trashwitch2287/statuses/1783009347729309875","trashwitch2287","Taylor opening for the sweat tour 😳"
"301","Billboard review","2024-04-24 04:58:59.0","http://twitter.com/jeffbreithaupt/statuses/1782997643162956047","jeffbreithaupt","@taylorswift13 @jasonlipshutz @billboard Great review, @jasonlipshutz. “…not everyone will love it, but the ones who get it will adore it fiercely.” After five days of close listening, I’m delighted to find myself in the latter camp."
"302","Billboard review","2024-04-24 04:45:19.0","http://twitter.com/Darktime212/statuses/1782994205477929106","Darktime212","@taylorswift13 @jasonlipshutz @billboard Thank you @pitchfork too"
"303","Billboard review","2024-04-24 04:02:35.0","http://twitter.com/txtrdmirrorball/statuses/1782983448661316016","txtrdmirrorball","@taylorswift13 @jasonlipshutz @billboard Taylor, every time I listen to tortured poets, the songs keep getting better. WHAT SORCERY IS THIS"
"304","Billboard review","2024-04-24 03:36:06.0","http://twitter.com/Rich67279661571/statuses/1782976783735828760","Rich67279661571","@taylorswift13 @jasonlipshutz @billboard 🇺🇸NOT SAFE UNDER DEMOCRATIC POWER VIOLATION🇺🇸LAWS BIDENS EXECUTIVE ORDERS = CHAOS ON🇺🇸STREETS TERRORISTS, CRIMINALS, DRUG DEALERS, SEX PREDATORS, GANG MEMBERS DEMOCRATS APPROVE 10MIL ILLEGALS AND BILLIONS 💵FOR VOTES IN 2024 TRUMP TRIALS USED BY BIDEN TO HIDE FAMILY CRIMES"
"305","Billboard review","2024-04-24 03:30:55.0","http://twitter.com/shilohforliferz/statuses/1782975483120062841","shilohforliferz","@taylorswift13 @jasonlipshutz @billboard Ur amazing I love you"
"306","Billboard review","2024-04-24 03:23:28.0","http://twitter.com/GaGaPinkLiHuan/statuses/1782973604705247588","GaGaPinkLiHuan","You need to go back to studio and produce something similar to 1989 or Red"
"307","Billboard review","2024-04-24 03:21:45.0","http://twitter.com/musikistlife/statuses/1782973175946514820","musikistlife","@taylorswift13 @jasonlipshutz @billboard Whoa, sounds like a rollercoaster ride! Buckle up and enjoy the thrill, my friend! 🎢🙌"
"308","Billboard review","2024-04-24 03:02:44.0","http://twitter.com/TmeDemo4jumscar/statuses/1782968388874318126","TmeDemo4jumscar","@taylorswift13 @jasonlipshutz @billboard she made the worse labyrinth"
"309","Billboard review","2024-04-24 02:59:08.0","http://twitter.com/jasypher/statuses/1782967482770243720","jasypher","@taylorswift13 @jasonlipshutz @billboard Don't say that while flying @taylorswift13 https://t.co/UGlHZ6YyY2"
"310","Billboard review","2024-04-24 02:24:26.0","http://twitter.com/Yeshuachildhood/statuses/1782958749944078714","Yeshuachildhood","@taylorswift13 @jasonlipshutz @billboard God Love Me Coloring Book –Eternity Yeshua https://t.co/EBGR1bniyk"
"311","Billboard review","2024-04-24 02:23:51.0","http://twitter.com/arielandhalle/statuses/1782958605072752700","arielandhalle","@taylorswift13 @jasonlipshutz @billboard Exactly"
"312","Billboard review","2024-04-24 02:06:27.0","http://twitter.com/annaarthoe/statuses/1782954224378363914","annaarthoe","@taylorswift13 @jasonlipshutz @billboard queen"
"313","Billboard review","2024-04-24 01:49:21.0","http://twitter.com/the_anchor_song/statuses/1782949921152237738","the_anchor_song","She's going to be the opening act of the sweat tour 🥺"
"314","Billboard review","2024-04-24 01:42:23.0","http://twitter.com/CuriosRocki/statuses/1782948170139353447","CuriosRocki","@taylorswift13 @jasonlipshutz @billboard God Bless you."
"315","Billboard review","2024-04-24 01:41:52.0","http://twitter.com/worshipthislcve/statuses/1782948038752809260","worshipthislcve","@taylorswift13 @jasonlipshutz @billboard @charli_xcx @troyesivan aknowledge?"
"316","Billboard review","2024-04-24 01:34:36.0","http://twitter.com/MostofaDon/statuses/1782946209390612508","MostofaDon","@taylorswift13 @jasonlipshutz @billboard @everyone For Your Data Entry Service, Click Here: https://t.co/gvWy5j0ggZ"
"317","Billboard review","2024-04-24 01:22:58.0","http://twitter.com/Alli_of_Truth/statuses/1782943283783565566","Alli_of_Truth","@taylorswift13 @jasonlipshutz @billboard Oooh this sounds like a club I wanna join. Is it free to join?"
"318","Billboard review","2024-04-24 01:03:18.0","http://twitter.com/sivansfilm/statuses/1782938331837321392","sivansfilm","taylor swift basically mentioning charli xcx and troye sivan yup"
"319","Billboard review","2024-04-24 00:50:38.0","http://twitter.com/chaislurper/statuses/1782935143147331610","chaislurper","FUCK ME UP FLORIDAAA"
"320","Billboard review","2024-04-24 00:48:20.0","http://twitter.com/derreck_taylor/statuses/1782934566304616830","derreck_taylor","Taylor Swift is the undisputed pop champion 🏆 Tortured Poet is a masterpiece #RespectTaylorSwift #WeLoveYouTaylor #ProudOfTaylor"
"321","Billboard review","2024-04-24 00:48:12.0","http://twitter.com/swiftlyririi/statuses/1782934531982717015","swiftlyririi","@taylorswift13 @jasonlipshutz @billboard oh tayactive we love itt"
"322","Billboard review","2024-04-24 00:47:14.0","http://twitter.com/cuevas_isa405/statuses/1782934288612430063","cuevas_isa405","@taylorswift13 @jasonlipshutz @billboard Should I mass tweet Taylor’s new album?"
"323","Billboard review","2024-04-24 00:30:03.0","http://twitter.com/UrbanVicki9324/statuses/1782929965316559080","UrbanVicki9324","@taylorswift13 @jasonlipshutz @billboard Go Taylor!! 😅"
"324","Billboard review","2024-04-24 00:05:47.0","http://twitter.com/Itsdrsaeed01/statuses/1782923858351407454","Itsdrsaeed01","@taylorswift13 @jasonlipshutz @billboard Bestie you won"
"325","Billboard review","2024-04-23 23:56:15.0","http://twitter.com/Emaleyda/statuses/1782921457535766972","Emaleyda","@taylorswift13 @jasonlipshutz @billboard Thank u for creating such beautiful album taylor🤍"
"326","Billboard review","2024-04-23 23:55:06.0","http://twitter.com/sarablue315/statuses/1782921170674975148","sarablue315","@taylorswift13 @jasonlipshutz @billboard hot hot hot"
"327","Billboard review","2024-04-23 23:49:57.0","http://twitter.com/ItsAllOne01/statuses/1782919871418015996","ItsAllOne01","@taylorswift13 @jasonlipshutz @billboard 💖☀Hey Sexy Taylor!☀💖"
"328","Billboard review","2024-04-23 23:47:48.0","http://twitter.com/dancedintherain/statuses/1782919333104226429","dancedintherain","@taylorswift13 @jasonlipshutz @billboard Taylor"
"329","Billboard review","2024-04-23 23:39:41.0","http://twitter.com/INA_YH95/statuses/1782917290973184473","INA_YH95","#TSTTPD 🤍"
"330","Billboard review","2024-04-23 23:26:03.0","http://twitter.com/LanaqamaoDabi/statuses/1782913857318473743","LanaqamaoDabi","She said... Rush...? https://t.co/bUexGjd3Ct"
"331","Billboard review","2024-04-23 23:16:31.0","http://twitter.com/ZUMER_23/statuses/1782911458445050361","ZUMER_23","@taylorswift13 @jasonlipshutz @billboard Messy is my middle name"
"332","Billboard review","2024-04-23 23:09:42.0","http://twitter.com/Sagabearforme/statuses/1782909745017307497","Sagabearforme","@taylorswift13 @jasonlipshutz @billboard They paid for your fame Debbie Gibson!!! https://t.co/ooHRPdoi5s"
"333","Billboard review","2024-04-23 22:56:45.0","http://twitter.com/aprildenlinger/statuses/1782906486944858529","aprildenlinger","@taylorswift13 @jasonlipshutz @billboard Best album I have ever listened to and I am newrly 50 so thats ALOT! Congrats!!!"
"334","Billboard review","2024-04-23 22:54:06.0","http://twitter.com/sweetenermadboy/statuses/1782905816238158314","sweetenermadboy","@taylorswift13 @jasonlipshutz @billboard Don’t forget to post these too! 🤍 https://t.co/ngK3IDxteS"
"335","Billboard review","2024-04-23 22:28:56.0","http://twitter.com/ariimaximoff/statuses/1782899484818829615","ariimaximoff","O Here she goes"
"336","Billboard review","2024-04-23 22:24:21.0","http://twitter.com/pheebsluvr/statuses/1782898332337066003","pheebsluvr","FUCK ME IP FLORIDA"
"337","Billboard review","2024-04-23 22:21:57.0","http://twitter.com/ToniMarieKeys/statuses/1782897726319190125","ToniMarieKeys","@taylorswift13 @jasonlipshutz @billboard You enjoy negative attention, you're a twisted, gross, self-absorbed, insufferable greedy twit."
"338","Billboard review","2024-04-23 22:19:03.0","http://twitter.com/BensonWu2000813/statuses/1782896997592424779","BensonWu2000813","@taylorswift13 @jasonlipshutz @billboard We love you Taylor!!!"
"339","Billboard review","2024-04-23 22:16:32.0","http://twitter.com/GiseleL59242309/statuses/1782896363937947766","GiseleL59242309","@taylorswift13 @jasonlipshutz @billboard Hello. How r u?"
"340","Billboard review","2024-04-23 22:14:31.0","http://twitter.com/aurahrahbitch/statuses/1782895857467338913","aurahrahbitch","@taylorswift13 @jasonlipshutz @billboard What damage control campaign"
"341","Billboard review","2024-04-23 22:06:12.0","http://twitter.com/hartfelt/statuses/1782893763175600536","hartfelt","@taylorswift13 @jasonlipshutz @billboard Would’ve hoped the plane crashed https://t.co/6QGg6Yabu5"
"342","Billboard review","2024-04-23 22:05:40.0","http://twitter.com/loseyouutoluvme/statuses/1782893627519234452","loseyouutoluvme","She has become so desperate ijbol"
"343","Billboard review","2024-04-23 22:04:59.0","http://twitter.com/JerbearFreeman/statuses/1782893456651661581","JerbearFreeman","Are the people you tag on your payroll or like…how does this work? They get free tickets or swiftie merc??"
"344","Billboard review","2024-04-23 22:04:07.0","http://twitter.com/nameless_str4y/statuses/1782893239285977351","nameless_str4y","@taylorswift13 @jasonlipshutz @billboard trash"
"345","Billboard review","2024-04-23 21:55:47.0","http://twitter.com/im_not_ok94/statuses/1782891143396532239","im_not_ok94","@taylorswift13 @jasonlipshutz @billboard Not a lot of your lyrics are exactly relatable for me but I’m here for the artistry and the chaos."
"346","Billboard review","2024-04-23 21:55:30.0","http://twitter.com/RhodeToLove/statuses/1782891072282149274","RhodeToLove","me getting tickets to the SWEAT tour:"
"347","Billboard review","2024-04-23 21:55:01.0","http://twitter.com/RicoMorcielo/statuses/1782890948147491013","RicoMorcielo","its so obvious shes paying for it💀"
"348","Billboard review","2024-04-23 21:45:38.0","http://twitter.com/Mystery1111113/statuses/1782888588583047312","Mystery1111113","@taylorswift13 @jasonlipshutz @billboard ""Shit$torm back in Texas, Fuck me up"" 😆 🤣 😂 😹 https://t.co/Ha0oGJJXRd"
"349","Billboard review","2024-04-23 21:42:33.0","http://twitter.com/poemiwishiwrote/statuses/1782887812972331460","poemiwishiwrote","taylor swift (lyric bots version)"
"350","Billboard review","2024-04-23 21:42:15.0","http://twitter.com/poemiwishiwrote/statuses/1782887734954107281","poemiwishiwrote","what’s this even mean taylor"
"351","Billboard review","2024-04-23 21:33:31.0","http://twitter.com/Dactylbro/statuses/1782885540603285818","Dactylbro","@taylorswift13 @jasonlipshutz @billboard Kinda shameless you’re too old for this"
"352","Billboard review","2024-04-23 21:32:04.0","http://twitter.com/Scradduckdibs/statuses/1782885174499319963","Scradduckdibs","@taylorswift13 @jasonlipshutz @billboard Sooo agree"
"353","Billboard review","2024-04-23 21:27:34.0","http://twitter.com/talkingspinach/statuses/1782884040099717365","talkingspinach","what a WHAT??? https://t.co/LFJ3HoXwPT"
"354","Billboard review","2024-04-23 21:23:07.0","http://twitter.com/goldwngz/statuses/1782882920639672387","goldwngz","confirmou taylor swift opening act da sweat tour"
"355","Billboard review","2024-04-23 21:18:59.0","http://twitter.com/Shesellssea22/statuses/1782881881081647396","Shesellssea22","@taylorswift13 @jasonlipshutz @billboard @taylorswift13 thank you so much!!!! You out Taylored yourself with this. This is beautiful. I feel like I'm not sure what caused me to cry on my boy only breaks his favorite toys but my god it hits right in the heart.everyone had that one person 💕💕💕"
"356","Billboard review","2024-04-23 21:07:42.0","http://twitter.com/Klauf701/statuses/1782879040463835445","Klauf701","@taylorswift13 @jasonlipshutz @billboard Love it so much!! ❤️Thank you for giving is this piece of art. It hit home for me in the most beautifully tortured way 🥹. The more I listen, the more it gives me."
"357","Billboard review","2024-04-23 21:03:10.0","http://twitter.com/michelfsaraujo/statuses/1782877899806110131","michelfsaraujo","@taylorswift13 @jasonlipshutz @billboard Yes! This album is amazing! 🤍 We love you!"
"358","Billboard review","2024-04-23 20:59:00.0","http://twitter.com/loonaticgrande/statuses/1782876850655814051","loonaticgrande","🤍 ...the clutter lingers 🤍 ✍️ @nytimes 🤍 The real torture is how unlistenable the songs really are 🤍 ✍️ @PasteMagazine 🤍 Demarcation between the narrative of chaotic implosion 🤍 ✍️ @consequence 🤍 TTPD is too pulseless to inspire anything at all🤍 ✍️ @sputnikmusic"
"359","Billboard review","2024-04-23 20:54:32.0","http://twitter.com/DinoJoworge/statuses/1782875726292685140","DinoJoworge","Addicted to your touch (i wanna dance with me me me me me)"
"360","Billboard review","2024-04-23 20:53:55.0","http://twitter.com/BardiGa45847945/statuses/1782875571271208983","BardiGa45847945","The desperation is so real 💀"
"361","Billboard review","2024-04-23 20:52:13.0","http://twitter.com/Khadijahsez/statuses/1782875146425962529","Khadijahsez","@taylorswift13 @jasonlipshutz @billboard Wow"
"362","Billboard review","2024-04-23 20:47:02.0","http://twitter.com/anhamir23/statuses/1782873840105726053","anhamir23","cr- crazy h-h-how you crashed out, i should have knew it was some-something. When uh…she wouldn’t let yall do her mmmakeup and get her wig co-co-combed out 😀😵‍💫💯🫨💵💸💰"
"363","Billboard review","2024-04-23 20:43:55.0","http://twitter.com/sasymn/statuses/1782873058325229953","sasymn","@taylorswift13 @jasonlipshutz @billboard Master-level work here. I’m hoping some Floridia newspaper writes a shit-take review so she can respond 🤍 Fuck me up Florida 🤍"
"364","Billboard review","2024-04-23 20:42:08.0","http://twitter.com/greyyynovember/statuses/1782872607403950242","greyyynovember","@taylorswift13 @jasonlipshutz @billboard AN AMAZING ALBUM WE LOVE YOUUU HOPE UR OK"
"365","Billboard review","2024-04-23 20:39:28.0","http://twitter.com/_covid_oficial_/statuses/1782871936025907452","_covid_oficial_","@taylorswift13 @jasonlipshutz @billboard Adopt me"
"366","Billboard review","2024-04-23 20:38:45.0","http://twitter.com/CarelessDiam0nd/statuses/1782871756455501997","CarelessDiam0nd","@taylorswift13 Thank you for an absolutely gorgeous album"
"367","Billboard review","2024-04-23 20:33:40.0","http://twitter.com/augustswiftz/statuses/1782870478022955181","augustswiftz","@taylorswift13 @jasonlipshutz @billboard love you baby🤍"
"368","Billboard review","2024-04-23 20:32:16.0","http://twitter.com/jwightsversion/statuses/1782870123977592855","jwightsversion","HELP?!*!*@*#MSJSJFKD"
"369","Billboard review","2024-04-23 20:28:11.0","http://twitter.com/replixie/statuses/1782869098642436363","replixie","she's won the idgaf war"
"370","Billboard review","2024-04-23 20:26:11.0","http://twitter.com/thatskye_/statuses/1782868592612303293","thatskye_","@taylorswift13 @jasonlipshutz @billboard LOVE YOU"
"371","Billboard review","2024-04-23 20:25:58.0","http://twitter.com/smollerpauly/statuses/1782868538371227750","smollerpauly","@taylorswift13 @jasonlipshutz @billboard ATE THAT UP FASTER THAN CASEOH"
"372","Billboard review","2024-04-23 20:22:18.0","http://twitter.com/ctrloblivions/statuses/1782867614915572103","ctrloblivions","mother shit right here"
"373","Billboard review","2024-04-23 20:22:17.0","http://twitter.com/R5familyforever/statuses/1782867614110249057","R5familyforever","@taylorswift13 Love you Taylor 🩷 every album speaks to my heart but this one is so beautiful and so honest in so many ways! Thank you for sharing these songs with us 🫶 https://t.co/CMFk3l2Xsj"
"374","Billboard review","2024-04-23 20:22:05.0","http://twitter.com/xxmastermind13/statuses/1782867562981679540","xxmastermind13","from which song are the lyrics??"
"375","Billboard review","2024-04-23 20:19:40.0","http://twitter.com/MichaelMou61314/statuses/1782866952291049767","MichaelMou61314","@taylorswift13 @jasonlipshutz @billboard So heartbroken 🤍"
"376","Billboard review","2024-04-23 20:19:02.0","http://twitter.com/Sarahdaly28/statuses/1782866793251434953","Sarahdaly28","@taylorswift13 @MissTostapane @jasonlipshutz @billboard ‼️Please do not leave me halfway🙏😞🕊️ I need your help and donations in order to reach my goal as quickly as possible. I am confident that you will not let me and my family down. Your donation contributes to saving us from death . https://t.co/OFFwM8c7xj…"
"377","Billboard review","2024-04-23 20:18:09.0","http://twitter.com/sevenncostanza/statuses/1782866570668085638","sevenncostanza","@taylorswift13 @jasonlipshutz @billboard Fucking devastating album Taylor. Instant classic, thank you for sharing 🖤✌️"
"378","Billboard review","2024-04-23 20:09:02.0","http://twitter.com/Mehnfvckshit/statuses/1782864278308995106","Mehnfvckshit","@taylorswift13 @jasonlipshutz @billboard Kim clears you💋"
"379","Billboard review","2024-04-23 20:06:55.0","http://twitter.com/PatrickDoyle_35/statuses/1782863744793444614","PatrickDoyle_35","@taylorswift13 @jasonlipshutz @billboard Undeniably triumphant Taylor! 😃 #Swiftie"
"380","Billboard review","2024-04-23 20:03:40.0","http://twitter.com/_13SwiftlikeTay/statuses/1782862928284209540","_13SwiftlikeTay","@taylorswift13 @jasonlipshutz @billboard ✨Straight from The Tortured Poets Department 😻 Taylor, I LOVE #TSTTPD & YOU SO VERY MUCH WITH ALL of MY WHOLE ENTIRE 🤍 I’m SO INCREDIBLY PROUD of YOU & #TSTTPD is a BEAUTIFUL & STUNNING & LYRICAL MASTERPIECE of INTENSE EMOTIONS✨IT’S PURE PERFECTION✨ILYSM 🤍 #Taylorswift https://t.co/TykFgnAp3q"
"381","Billboard review","2024-04-23 19:59:39.0","http://twitter.com/CMaqsime/statuses/1782861916148240727","CMaqsime","@taylorswift13 @jasonlipshutz @billboard @taylorswift13 please help us https://t.co/8lrD2gjl7h"
"382","Billboard review","2024-04-23 19:48:35.0","http://twitter.com/NicoleGulino1/statuses/1782859133454041372","NicoleGulino1","@taylorswift13 @jasonlipshutz @billboard I love you"
"383","Billboard review","2024-04-23 19:48:25.0","http://twitter.com/scarletliplor/statuses/1782859089480929648","scarletliplor","@taylorswift13 @jasonlipshutz @billboard YESSS SO TRUE"
"384","Billboard review","2024-04-23 19:43:49.0","http://twitter.com/TWzry30456/statuses/1782857933753065705","TWzry30456","Well then that the best unguarded and undeniably that was ever created #tsTTPD"
"385","Billboard review","2024-04-23 19:34:35.0","http://twitter.com/dglovestswift/statuses/1782855607466213406","dglovestswift","@taylorswift13 @jasonlipshutz @billboard I love it so much #queen 💕💘💓 #TaylorSwift 😍"
"386","Billboard review","2024-04-23 19:28:17.0","http://twitter.com/v1nc333333/statuses/1782854023193735349","v1nc333333","posta do pitchfork te desafio"
"387","Billboard review","2024-04-23 19:27:59.0","http://twitter.com/LBRT0DL/statuses/1782853947335524764","LBRT0DL","CRASH AND RUSH?? 🗣🗣🗣"
"388","Billboard review","2024-04-23 19:25:39.0","http://twitter.com/Unknown17670/statuses/1782853358472294550","Unknown17670","@taylorswift13 @jasonlipshutz @billboard they hate u cause they ain’t u"
"389","Billboard review","2024-04-23 19:18:43.0","http://twitter.com/vinyuh/statuses/1782851614782439594","vinyuh","Wait which sing has this lyric. 😭"
"390","Billboard review","2024-04-23 19:09:25.0","http://twitter.com/pynkmaya/statuses/1782849276323766758","pynkmaya","@taylorswift13 @jasonlipshutz @billboard Thankfully I'm not your fan anymore, midnights was awful and ttpd is even more embarrassing if it's possible"
"391","Billboard review","2024-04-23 19:08:44.0","http://twitter.com/TheFallKingXO/statuses/1782849101253804404","TheFallKingXO","The album really is a crash and a rush, it’s that bad."
"392","Billboard review","2024-04-23 19:07:42.0","http://twitter.com/JoeMama154440/statuses/1782848840829468767","JoeMama154440","@taylorswift13 @jasonlipshutz @billboard You were never the voice of a generation and always music for mediocre women who peaked in high school. https://t.co/3SNVPl1Kw3"
"393","Billboard review","2024-04-23 19:06:47.0","http://twitter.com/btspop123/statuses/1782848611052658881","btspop123","What a cringe, what a joke 💀"
"394","Billboard review","2024-04-23 18:59:55.0","http://twitter.com/amber_wallace75/statuses/1782846882806747460","amber_wallace75","@taylorswift13 @jasonlipshutz @billboard I remember you saying that you had this album a secret for two years before announcing it at the Grammys. The restraint was so more than worth it….your best masterpiece yet 🤍🤍"
"395","Billboard review","2024-04-23 18:58:06.0","http://twitter.com/stillswiffafboi/statuses/1782846427057779045","stillswiffafboi","she dgaf lmao! i love her"
